,Year,Mnth,09480000tmax(C),09480000tmin(C),11151300tmax(C),11151300tmin(C),10172700tmax(C),10172700tmin(C),08194200tmax(C),08194200tmin(C),08267500tmax(C),08267500tmin(C),06154410tmax(C),06154410tmin(C),02235200tmax(C),02235200tmin(C),02177000tmax(C),02177000tmin(C),07315200tmax(C),07315200tmin(C),12041200tmax(C),12041200tmin(C),10259000tmax(C),10259000tmin(C)
35,1982,12,13.091290322580642,-1.756774193548387,13.863870967741933,-0.51,0.7564516129032262,-10.759677419354837,19.712580645161296,7.054516129032259,1.0796774193548389,-16.70806451612903,0.8777419354838709,-10.523870967741935,23.90806451612903,12.526774193548386,11.705161290322582,1.6696774193548387,14.15064516129032,1.4577419354838705,0.18741935483870964,-1.7809677419354837,12.829677419354837,-1.2861290322580645
36,1983,1,14.709999999999997,-1.135161290322581,14.115161290322577,-0.39193548387096727,4.876774193548386,-9.125161290322582,17.804516129032258,5.2551612903225795,3.1651612903225814,-16.211612903225806,1.9529032258064523,-10.445161290322579,19.05225806451613,7.113870967741937,7.882258064516129,-3.673548387096774,11.361612903225806,-0.643225806451613,2.5877419354838707,-0.23677419354838708,15.037419354838711,0.1645161290322582
37,1983,2,15.73107142857143,-0.006785714285714371,14.843928571428574,2.52,5.3132142857142854,-7.985714285714287,20.890000000000004,7.062857142857143,2.0821428571428573,-14.259642857142854,4.628571428571428,-6.565714285714286,20.2,8.504999999999999,9.56857142857143,-2.3467857142857134,13.861428571428572,1.5321428571428577,3.787142857142858,0.5946428571428569,14.363214285714282,0.9607142857142857
38,1983,3,16.48225806451613,1.743870967741935,15.01,3.398064516129032,7.000645161290323,-5.685806451612904,25.593548387096778,10.723870967741934,3.126129032258063,-9.350322580645159,5.969032258064517,-5.812903225806453,22.838064516129027,10.219032258064514,14.820322580645163,1.3625806451612903,17.824516129032258,4.926129032258065,7.645483870967742,0.9883870967741936,14.354516129032259,2.025161290322581
39,1983,4,19.259999999999998,2.8789999999999996,15.942999999999996,2.2446666666666673,8.783666666666667,-4.840666666666665,30.313,13.597999999999997,4.605666666666667,-10.855000000000002,11.147666666666664,-3.8736666666666664,25.875999999999998,12.754666666666667,16.773666666666667,3.2836666666666665,22.17233333333333,7.500333333333333,12.912666666666668,0.8456666666666668,16.000666666666667,1.4596666666666667
40,1983,5,26.979032258064514,7.643870967741936,24.56096774193548,5.480645161290323,15.71645161290323,0.6980645161290322,32.77258064516129,20.121612903225802,11.021612903225805,-6.268064516129034,16.430967741935483,1.9251612903225805,30.00935483870968,17.47935483870968,23.250967741935483,9.48483870967742,27.459354838709682,13.003870967741936,16.554193548387097,4.960645161290322,25.065161290322585,6.420967741935486
41,1983,6,30.64433333333334,11.677999999999999,28.79466666666667,7.487333333333335,22.989333333333338,5.2126666666666654,35.08133333333333,22.22033333333333,16.43733333333334,-2.646333333333333,22.544666666666664,6.551666666666666,31.38933333333333,21.009666666666664,26.142666666666667,12.642666666666667,30.562666666666665,17.294,14.843333333333334,6.567999999999999,28.472000000000012,8.48
42,1983,7,32.167096774193546,16.24838709677419,30.723870967741938,7.9212903225806475,28.934516129032268,10.302580645161292,35.62935483870968,23.71483870967742,19.940967741935488,1.18741935483871,27.14290322580645,10.22709677419355,33.6883870967742,22.409354838709675,30.073548387096775,16.008064516129036,35.488387096774204,21.37806451612903,17.06064516129032,7.766774193548388,32.49548387096775,12.302258064516128
43,1983,8,29.823225806451617,15.133870967741931,31.828709677419365,11.25225806451613,28.392258064516124,10.951290322580645,37.12451612903225,23.82193548387097,19.16354838709678,3.7938709677419356,31.034193548387094,12.117741935483867,33.438709677419354,22.728064516129034,29.91838709677419,16.087741935483873,37.554838709677405,22.448064516129033,22.559032258064516,7.178709677419354,30.123870967741944,14.034838709677418
44,1983,9,28.827,14.793666666666665,30.856,9.819333333333333,24.660333333333334,6.113666666666668,34.12833333333334,21.311333333333334,18.006666666666664,0.2809999999999999,18.487666666666666,3.4126666666666665,31.165666666666667,20.820666666666668,24.036999999999995,12.035000000000004,33.585,17.508,16.832333333333334,5.101666666666668,29.645333333333333,12.950333333333335
45,1983,10,22.871935483870974,8.637741935483868,25.491612903225803,5.457741935483871,18.02193548387097,0.4180645161290321,30.366451612903226,17.636774193548383,12.175161290322578,-5.870322580645162,14.716129032258062,0.11870967741935472,28.838387096774195,18.456774193548387,20.164838709677415,6.977096774193548,26.4583870967742,12.482903225806451,11.988064516129034,1.2738709677419353,23.09161290322581,6.723225806451612
46,1983,11,17.65433333333333,2.2423333333333337,16.473,2.114999999999999,8.625000000000002,-5.617000000000001,26.956333333333337,12.13433333333333,3.528666666666667,-10.532000000000002,4.987666666666667,-6.409333333333334,24.182666666666663,11.512666666666668,14.635,1.187333333333333,20.522,6.275666666666667,5.487666666666666,2.451,17.036666666666665,1.757333333333333
